Station Name latitude (dd) longitude (dd) elevation (m) Abbreviated name Regional ID number (cieh) National ID Rivier name Basin Area(km2)
BETEROU 9.199 2.267 272.7 BETE 1114500105  Ouémé 10400
        
missing value code Reliability code for computation of daily average from 24 hourly data     
-9999 F full hourly series, P computed on more than 80% of hourly data, N no sense (gaps)     
        
parameter code parameter name unit elevation from ground(m) manufacturer device model serial number calibration quality check
RUNOFF runoff m3/s  OTT MESSTECHNIK GMBH & CO  THALIMEDES level gauge   checked data
        
local time UTC time year dd hhmn RUNOFF Lower boundary of uncertainty interval Upper boundary of uncertainty interval Reliability
04/09/2005 07:00 04/09/2005 06:00 2005 247 0600 116.62 101.00 135.65
05/09/2005 07:00 05/09/2005 06:00 2005 248 0600 112.41 96.72 131.53
06/09/2005 07:00 06/09/2005 06:00 2005 249 0600 91.67 75.79 111.43
07/09/2005 07:00 07/09/2005 06:00 2005 250 0600 85.54 69.59 105.48
08/09/2005 07:00 08/09/2005 06:00 2005 251 0600 89.46 73.55 109.30
09/09/2005 07:00 09/09/2005 06:00 2005 252 0600 87.65 71.72 107.51
10/09/2005 07:00 10/09/2005 06:00 2005 253 0600 90.77 74.88 110.55
11/09/2005 07:00 11/09/2005 06:00 2005 254 0600 94.27 78.41 113.95
12/09/2005 07:00 12/09/2005 06:00 2005 255 0600 85.58 69.72 105.36
13/09/2005 07:00 13/09/2005 06:00 2005 256 0600 70.96 56.79 88.67
14/09/2005 07:00 14/09/2005 06:00 2005 257 0600 62.32 49.90 77.82
15/09/2005 07:00 15/09/2005 06:00 2005 258 0600 54.84 43.91 68.47
16/09/2005 07:00 16/09/2005 06:00 2005 259 0600 55.99 44.85 69.89
17/09/2005 07:00 17/09/2005 06:00 2005 260 0600 58.43 46.79 72.93
18/09/2005 07:00 18/09/2005 06:00 2005 261 0600 52.74 42.26 65.87
19/09/2005 07:00 19/09/2005 06:00 2005 262 0600 49.92 40.01 62.35
20/09/2005 07:00 20/09/2005 06:00 2005 263 0600 42.36 33.91 52.89
21/09/2005 07:00 21/09/2005 06:00 2005 264 0600 37.96 30.33 47.39
22/09/2005 07:00 22/09/2005 06:00 2005 265 0600 99.82 86.26 116.32
23/09/2005 07:00 23/09/2005 06:00 2005 266 0600 100.83 85.03 120.31
24/09/2005 07:00 24/09/2005 06:00 2005 267 0600 93.42 77.55 113.13
25/09/2005 07:00 25/09/2005 06:00 2005 268 0600 117.79 102.15 136.79
26/09/2005 07:00 26/09/2005 06:00 2005 269 0600 150.72 135.40 168.72
27/09/2005 07:00 27/09/2005 06:00 2005 270 0600 156.70 141.43 174.55
28/09/2005 07:00 28/09/2005 06:00 2005 271 0600 165.52 150.35 183.13
29/09/2005 07:00 29/09/2005 06:00 2005 272 0600 150.57 135.25 168.61
30/09/2005 07:00 30/09/2005 06:00 2005 273 0600 163.95 148.74 181.59
01/10/2005 07:00 01/10/2005 06:00 2005 274 0600 150.60 135.28 168.65
02/10/2005 07:00 02/10/2005 06:00 2005 275 0600 133.09 117.59 151.64
03/10/2005 07:00 03/10/2005 06:00 2005 276 0600 112.38 96.70 131.54
04/10/2005 07:00 04/10/2005 06:00 2005 277 0600 96.67 80.83 116.29
05/10/2005 07:00 05/10/2005 06:00 2005 278 0600 145.52 130.15 163.70
06/10/2005 07:00 06/10/2005 06:00 2005 279 0600 161.90 146.69 179.60
07/10/2005 07:00 07/10/2005 06:00 2005 280 0600 176.28 161.20 193.54
08/10/2005 07:00 08/10/2005 06:00 2005 281 0600 228.60 214.08 244.38
09/10/2005 07:00 09/10/2005 06:00 2005 282 0600 222.29 207.67 238.23
10/10/2005 07:00 10/10/2005 06:00 2005 283 0600 212.50 197.79 228.75
11/10/2005 07:00 11/10/2005 06:00 2005 284 0600 217.12 202.43 233.21
12/10/2005 07:00 12/10/2005 06:00 2005 285 0600 234.42 219.90 250.00
13/10/2005 07:00 13/10/2005 06:00 2005 286 0600 219.83 205.16 235.84
14/10/2005 07:00 14/10/2005 06:00 2005 287 0600 188.65 173.70 205.58
15/10/2005 07:00 15/10/2005 06:00 2005 288 0600 160.69 145.45 178.41
16/10/2005 07:00 16/10/2005 06:00 2005 289 0600 138.78 123.34 157.16
17/10/2005 07:00 17/10/2005 06:00 2005 290 0600 126.68 111.13 145.43
18/10/2005 07:00 18/10/2005 06:00 2005 291 0600 117.76 102.11 136.74
19/10/2005 07:00 19/10/2005 06:00 2005 292 0600 109.94 94.23 129.15
20/10/2005 07:00 20/10/2005 06:00 2005 293 0600 97.66 81.84 117.24
21/10/2005 07:00 21/10/2005 06:00 2005 294 0600 86.89 70.95 106.78
22/10/2005 07:00 22/10/2005 06:00 2005 295 0600 78.42 62.91 97.84
23/10/2005 07:00 23/10/2005 06:00 2005 296 0600 73.64 58.96 92.02
24/10/2005 07:00 24/10/2005 06:00 2005 297 0600 67.51 54.03 84.34
